altid,used,cos_aspect,sin_aspect,elevation,slope,veg_class,dist_to_water
P009,0,0.235777,1.64495,2172,8,grassland,1021.019713
P009,0,1.71024,1.70396,2047,8,grassland,2695.121115
P009,0,0.704114,0.0447769,2129,4,grassland,261.4675933
P009,0,1.06468,1.99791,2402,12,grassland,569.8998682
P009,0,1.38462,1.92308,2001,19,grassland,1143.852462
P009,0,1.19002,1.98178,2419,17,grassland,823.9068192
P009,0,1.92468,1.38075,2348,15,grassland,846.3785672
P065,0,1.92615,1.37716,2350,16,grassland,1518.533273
P065,0,0.0369987,1.2695,2091,14,grassland,1910.922902
P065,0,0.642567,0.0660614,1948,15,grassland,286.4937103
P065,0,0.663375,0.0583611,2375,6,grassland,1829.351701
P065,0,1.63913,0.230902,2260,14,grassland,896.2315156
P065,0,1.848,0.470001,1876,15,grassland,412.3032626
P065,0,1.25242,1.96762,2074,19,grassland,1668.91866
P065,0,0.000182152,1.01908,2112,11,grassland,2075.224473
P065,0,0.174292,1.5641,1944,10,grassland,274.5885945
P065,0,1.03044,1.99954,2018,14,grassland,674.5944166
P065,0,1.39237,1.91981,2024,6,grassland,873.6667432
P065,0,1.44924,0.10659,1934,15,grassland,2432.848883
P065,0,0.352655,0.237803,2087,16,grassland,1534.476501
P065,0,1.99682,1.07967,2089,11,grassland,813.0224872
P065,0,1,2,2236,0,grassland,1268.816666
P065,0,1.32314,1.94635,2232,4,grassland,77.80215069
P056,0,1.63159,0.224696,2131,11,grassland,872.3445458
P056,0,1.69466,1.71934,1964,1,grassland,199.1196622
P056,0,0.0821724,1.39698,2016,5,grassland,2409.652521
P056,0,1.33315,0.0571257,2158,7,grassland,634.11147
P056,0,0.971842,1.9996,2040,22,grassland,404.714547
P056,0,1.2849,0.0414433,2029,2,grassland,477.8216877
P056,0,1.07975,0.00318474,1983,13,grassland,860.1627129
P056,0,1.84646,1.53245,1948,6,grassland,501.4552631
P056,0,1.24725,0.0310482,2018,9,grassland,456.3337639
P056,0,0.493915,0.137517,2092,8,grassland,64.67979994
P056,0,1.99818,0.939619,2025,14,grassland,436.9078322
P056,0,1.34665,1.93799,2056,6,grassland,1532.527292
P056,0,0.262846,0.324275,1843,8,grassland,157.2739307
P056,0,1.99709,1.07621,1896,5,grassland,1982.388491
P056,0,0.000678897,0.963159,1963,7,grassland,642.6911782
P056,0,1.99518,1.09804,2124,1,grassland,595.1041341
P056,0,1.41036,0.0880785,2245,18,grassland,767.7332959
P056,0,1.68045,1.73279,2172,17,grassland,163.5390175
P042,0,0.945204,0.00150239,2039,8,grassland,190.7902821
P042,0,0.416364,1.81202,2242,19,grassland,797.5531372
P042,0,0.203452,1.60457,2028,6,grassland,829.2796704
P042,0,0.314133,1.72773,2076,5,grassland,834.4949642
P042,0,0.729667,1.96277,2117,10,grassland,1418.373781
P042,0,0.587643,1.91102,1978,19,grassland,662.4719151
P042,0,0.0024628,1.07014,2062,12,grassland,2300.366069
P042,0,0.100891,0.562276,2167,17,grassland,661.2863514
P042,0,1.98995,0.858579,2183,19,grassland,270.9487049
P042,0,1.98894,1.14834,2366,12,grassland,456.4610337
P042,0,1.15206,0.0116283,1963,6,grassland,451.4785303
P042,0,0.394917,1.79616,1994,15,grassland,525.01505
P042,0,0.47306,0.150097,1916,14,grassland,40.12022578
P042,0,0.0609255,0.656286,1969,6,grassland,1080.765794
P042,0,1.92848,1.37139,2005,24,grassland,709.4424008
P042,0,1.76936,0.361188,2146,4,grassland,316.0977454
P042,0,1.99992,1.01254,1944,20,grassland,171.283926
P042,0,1.16218,0.0132382,2025,3,grassland,897.4412479
P042,0,1.51873,1.85494,1849,20,grassland,118.036965
P042,0,1.60971,1.79262,1969,6,grassland,1759.90362
P042,0,1.61145,1.79129,1906,10,grassland,859.0284004
P042,0,1.5932,0.194944,2028,13,grassland,532.8236876
P042,0,0.0880786,1.41036,2025,4,grassland,2501.48068
P042,0,0.426537,1.81923,2151,15,grassland,846.7177396
P042,0,0.490198,1.86029,2097,7,grassland,3.095302705
P042,0,1.43146,1.90213,2080,6,grassland,530.3540876
P042,0,1.97439,0.77514,1965,23,grassland,1237.081842
P042,0,0.595649,0.0853962,2000,8,grassland,580.7322103
P042,0,0.458125,1.84046,2021,5,grassland,289.9136574
P042,0,0.0946431,1.42465,1977,20,grassland,1494.400755
P042,0,1.72199,1.69191,1999,8,grassland,944.0283072
P042,0,0.377924,1.78296,2194,14,grassland,85.3972189
P042,0,1.44721,1.89443,2237,28,grassland,1947.378977
P042,0,1.88492,0.534254,1999,8,grassland,727.5010263
P042,0,1.99228,0.875965,1999,9,grassland,330.2587912
P042,0,1.15799,1.98744,2063,10,grassland,447.0826282
P032,0,1.99535,0.903676,2040,1,grassland,933.1426499
P032,0,1.72562,0.311908,2009,18,grassland,118.1490509
P032,0,1.50593,1.86257,2139,10,grassland,1363.481087
P032,0,1.64122,0.232641,2102,11,grassland,571.0633567
P032,0,0.391923,1.79388,2047,5,grassland,118.0296542
P032,0,1,0,2049,2,grassland,797.7905733
P032,0,1.94119,1.33786,2018,6,grassland,1417.53891
P032,0,1.88722,1.46135,1975,13,grassland,208.9585143
P032,0,0.666809,1.94286,2047,8,grassland,316.2483635
P032,0,1.91558,0.597855,2160,10,grassland,2410.444866
P032,0,1.78632,1.61782,2074,13,grassland,226.0143819
P032,0,0.0682226,0.63697,2207,11,grassland,624.6954247
P032,0,1.98427,1.17666,2336,19,grassland,1510.408646
P032,0,0.00145775,0.946025,2110,20,grassland,726.4731035
P032,0,1.69466,1.71934,1988,0,grassland,465.1565391
P032,0,0.000774086,1.03934,2053,3,grassland,99.9963417
P032,0,0.148796,1.52484,2005,19,grassland,635.0490859
P032,0,1.932,0.637554,2002,22,grassland,615.4682095
P037,0,0.534254,0.115082,2048,5,grassland,1680.637362
P037,0,1.60508,1.79616,1989,16,grassland,1158.870713
P037,0,1.86969,1.49361,1975,5,grassland,708.6680053
P037,0,1.99305,1.11769,2024,13,grassland,147.6590741
P037,0,1.42809,0.0962622,2094,23,grassland,116.094493
P037,0,1.23946,0.029094,2193,12,grassland,866.4366987
P037,0,0.0263118,0.772116,2192,20,grassland,1325.730842
P037,0,0.14464,0.481965,1847,5,grassland,14.85335454
P037,0,1.95171,0.692997,2187,9,grassland,685.8862786
P037,0,1.90672,0.578269,2061,7,grassland,1194.275172
P037,0,1.31623,0.0513167,2048,27,grassland,393.4672765
P037,0,1.69466,1.71934,1936,2,grassland,827.0395847
P037,0,1.7186,1.69542,2397,7,grassland,850.5918161
P037,0,0.828175,0.0148724,2067,12,grassland,2228.134894
P037,0,1.87416,1.48564,1986,10,grassland,223.4178504
P037,0,0.205049,1.60667,2155,23,grassland,405.7383196
P037,0,1.9984,0.943487,2031,22,grassland,1175.765468
P037,0,0.0553263,0.671988,2080,10,grassland,491.7478409
P037,0,0.909464,1.99589,2086,7,grassland,1360.584741
P037,0,1.92338,1.38388,2147,9,grassland,1218.860978
P037,0,0.000724018,1.03805,2038,6,grassland,2787.553888
P037,0,0.096866,0.570641,1940,2,grassland,2052.920595
P037,0,1.79262,0.390289,2396,23,grassland,488.2951856
P037,0,0.683773,1.94868,2037,19,grassland,1256.055984
P037,0,1.07544,1.99715,1953,4,grassland,2886.212477
P037,0,0.313275,0.273082,2030,8,grassland,2555.809772
P037,0,0.606081,0.080855,2032,21,grassland,687.4131025
P037,0,0.0110636,0.85166,2333,9,grassland,886.9832297
P037,0,1.04175,1.99913,1827,11,grassland,404.5412961
P037,0,1.60301,1.79773,2149,31,grassland,880.2033209
P040,0,0.171276,0.440342,2028,11,grassland,796.537012
P040,0,1.43475,1.90055,2225,19,grassland,782.6139804
P040,0,0.137871,1.50669,2137,12,grassland,521.5355198
P040,0,1.01886,0.00017792,2154,23,grassland,610.1010798
P040,0,1.96213,1.2726,2126,26,grassland,631.0607308
P040,0,1.69466,1.71934,1989,1,grassland,193.994446
P040,0,1.19151,1.98149,2197,17,grassland,180.577598
P040,0,0.0319147,1.25062,2003,9,grassland,217.2978482
P040,0,1.69466,1.71934,1865,1,grassland,68.27760822
P040,0,0.818231,0.0166588,2023,10,grassland,2332.7268
P040,0,1.92555,1.37863,2051,17,grassland,842.2704222
P040,0,1.73189,0.318582,2265,10,grassland,299.8115197
P040,0,0.292893,1.70711,2089,20,grassland,1063.898381
P040,0,1.6,1.8,2039,4,grassland,1052.011809
P040,0,1.69854,1.71557,2251,19,grassland,539.3150316
P040,0,0.0024904,0.929469,1838,26,grassland,49.40906805
P040,0,1.64594,1.76339,2045,29,grassland,2418.413688
P040,0,1.47344,0.119176,2011,1,grassland,1082.250856
P040,0,1.72983,1.68363,2346,15,grassland,353.9244986
P040,0,0.361427,0.230438,2116,9,grassland,766.4186994
P040,0,0.409984,1.80739,2183,17,grassland,947.1028387
P040,0,0.075322,0.61925,1887,8,grassland,307.8983237
P040,0,1.68184,1.73151,2305,10,grassland,472.5431837
P040,0,1.18381,1.98296,2347,8,grassland,584.4786941
P040,0,1.69466,1.71934,1997,0,grassland,470.0420352
P040,0,0.752617,1.96892,2324,13,grassland,733.4151236
P040,0,0.487284,0.141442,2067,3,grassland,1654.064395
P040,0,1.90152,1.43273,2328,17,grassland,437.6244429
P040,0,1.95969,0.718947,1997,21,grassland,1001.892729
P040,0,1.8,0.4,2017,8,grassland,1597.795615
P055,0,1.58886,1.80824,2221,23,grassland,1764.474808
P055,0,1.7186,0.304579,1894,4,grassland,629.6802973
P055,0,0.292893,0.292893,1894,2,grassland,677.2835409
P055,0,1.02234,1.99975,2000,9,grassland,1214.825879
P055,0,0.0698448,1.36717,2008,8,grassland,863.6086593
P055,0,1.96282,0.729856,1980,17,grassland,341.8538743
P055,0,1.99378,0.888628,1918,26,grassland,623.3342147
P055,0,0.104503,1.44507,1999,14,grassland,2226.592177
P055,0,1.45228,0.108123,1803,22,grassland,196.9744324
P055,0,0.327327,0.26006,2162,25,grassland,541.5897085
P055,0,1.46483,1.8854,1976,15,grassland,983.0203666
P055,0,0.892349,0.00581127,2078,15,grassland,610.7973629
P055,0,1.62767,0.221517,2023,6,grassland,379.7153963
P055,0,1.69466,1.71934,1952,2,grassland,425.5989984
P055,0,1.79887,0.398497,2046,8,grassland,883.4619314
P055,0,0.415895,0.188322,1918,6,grassland,853.7038334
P055,0,1.03569,1.99936,1989,9,grassland,486.7537577
P055,0,0.391724,0.206274,2139,14,grassland,600.1082406
P055,0,1.24069,1.9706,2049,5,grassland,630.2438751
P055,0,1.97486,1.22282,2147,10,grassland,213.3446516
P014,0,1.85998,1.51032,1906,7,grassland,700.7269414
P014,0,1.09436,0.00446224,2151,5,grassland,161.2186702
P014,0,1.24904,0.0315071,2007,9,grassland,349.2023052
P014,0,1.9892,0.853451,2032,23,grassland,1798.304157
P014,0,0.552786,1.89443,2048,13,grassland,970.7093899
P014,0,1,0,1978,0,grassland,649.191151
P014,0,0.403476,0.197405,2041,7,grassland,1130.700878
P014,0,1.99976,1.02173,2224,27,grassland,1781.427143
P014,0,1.50751,0.138356,2014,2,grassland,1213.7693
P014,0,1.69466,1.71934,1965,1,grassland,185.1950603
P014,0,1.64287,0.234026,2045,10,grassland,1851.173086
P014,0,1.30404,0.0473408,2029,3,grassland,625.2270747
P014,0,1.99716,1.07526,2210,12,grassland,1647.669388
P014,0,0.948972,0.00130278,1975,8,grassland,1051.443769
P014,0,1.81373,0.418762,2115,11,grassland,756.1151743
P014,0,0.0269197,0.769534,2348,8,grassland,648.5090651
P014,0,1.91381,0.593862,2099,20,grassland,626.1864893
P014,0,1.99827,0.941278,1990,10,grassland,2159.925634
P014,0,0.0623487,1.34758,1930,11,grassland,626.6316873
P014,0,1.02156,0.000232339,1979,6,grassland,918.7916962
P014,0,0.875965,0.00772214,2365,23,grassland,1137.210443
P014,0,0.0538786,1.32381,2111,8,grassland,511.5081576
P014,0,1.22965,0.0267264,2086,11,grassland,1411.988347
P014,0,0.958369,1.99913,2021,10,grassland,1131.392595
P014,0,0.175958,1.56653,2172,21,grassland,1349.519457
P014,0,1.69466,1.71934,1908,1,grassland,1251.833724
P014,0,0,1,2148,17,grassland,1719.986836
P014,0,1.00205,2.09E-06,1996,10,grassland,954.9053261
P014,0,1.01724,0.000148594,1866,14,grassland,197.435566
P014,0,0.523717,0.120708,2017,5,grassland,1317.021988
P014,0,1.8822,0.529124,2122,10,grassland,661.1019302
P014,0,1.0995,1.99504,1964,11,grassland,593.7975524
P014,0,1.69253,1.72139,1908,25,grassland,166.8881897
P014,0,0.219131,0.375305,2339,10,grassland,344.7911756
P014,0,0.135211,0.497864,2013,24,grassland,935.942717
P014,0,1.33385,0.0573727,2044,16,grassland,1363.448824
P014,0,0.0732607,1.37571,1934,6,grassland,672.9897167
P014,0,1.22955,1.9733,2118,21,grassland,716.1584175
P014,0,9.92E-05,1.01408,1990,5,grassland,92.43668414
P014,0,0.326938,0.260414,2221,10,grassland,910.184644
P014,0,1.78087,1.6247,2211,23,grassland,1730.175745
P014,0,0.00250721,0.929232,2039,3,grassland,1074.995768
P014,0,1.39257,1.91972,1994,21,grassland,440.9223183
P014,0,1.83182,1.55505,1938,9,grassland,328.7630641
P014,0,1.20786,0.0218412,1904,12,grassland,472.3545489
P014,0,1.95121,0.691451,2129,8,grassland,319.6202938
P014,0,0.518081,1.87622,2025,16,grassland,187.2421697
P014,0,1.10806,1.99414,1865,20,grassland,429.7416386
P014,0,1.97318,1.23003,2031,4,grassland,923.0008738
P014,0,0.0176615,1.18711,2195,17,grassland,250.7250764
P014,0,1.94174,1.33634,2078,15,grassland,1173.673762
P014,0,1.82784,0.439031,2145,8,grassland,79.93713949
P014,0,1.99948,0.967759,1923,31,grassland,1025.208215
P014,0,0.0442209,0.705914,2040,9,grassland,1144.73018
P014,0,1.76605,0.357221,2222,19,grassland,750.339721
P057,0,0.278987,1.69292,2045,5,grassland,659.4573928
P057,0,0.248949,1.66024,1778,23,grassland,13.86306993
P057,0,0.136599,0.495483,1721,31,grassland,110.5091116
P057,0,0.545813,1.89091,2033,5,grassland,1647.864088
P057,0,1.99589,1.09054,1979,19,grassland,348.9868031
P057,0,0.683772,0.0513167,1814,20,grassland,203.5357791
P057,0,0.941846,0.00169235,2012,5,grassland,1716.025482
P057,0,1.42388,0.0942827,2030,3,grassland,865.1798447
P057,0,0.0256088,0.77514,2001,21,grassland,1009.593653
P057,0,1.30777,0.0485393,1973,7,grassland,1290.527091
P057,0,1.83097,1.55632,1999,10,grassland,2450.785229
P057,0,1.68662,0.272987,2055,16,grassland,502.2812629
P057,0,0.0298575,1.24254,1985,29,grassland,233.0365667
P057,0,1.75216,0.341019,1926,10,grassland,643.1724249
P057,0,0.409844,0.192711,2135,13,grassland,96.87447783
P057,0,1.44721,1.89443,2342,20,grassland,883.5613169
P057,0,0.359546,1.768,1974,4,grassland,353.326096
P016,0,0.5866,1.91055,2333,9,grassland,530.477209
P016,0,1.51194,0.14098,2109,8,grassland,2127.444245
P016,0,0.869805,1.99149,2223,15,grassland,1012.718937
P016,0,0.341495,0.247423,2061,20,grassland,1884.667682
P016,0,1.40103,0.0839351,1976,3,grassland,1011.675461
P016,0,0.744762,1.96688,2046,9,grassland,535.6758204
P016,0,0.969812,0.000455737,2037,11,grassland,1160.381277
P016,0,0.124832,1.48382,2077,17,grassland,1231.502512
P016,0,1.61129,0.208595,2189,16,grassland,420.8803216
P016,0,1.57549,1.81781,1905,19,grassland,731.2028574
P016,0,1.98639,0.835601,1967,10,grassland,889.1593529
P016,0,2,1,2014,22,grassland,213.6575978
P016,0,1.11821,0.00701171,1992,10,grassland,2331.077581
P016,0,1.30653,1.95186,2258,10,grassland,473.0161102
P016,0,0.180768,1.57346,1876,18,grassland,333.4097339
P016,0,1.14697,1.98914,1866,11,grassland,909.706032
P016,0,0.201066,0.398581,2063,9,grassland,155.7083571
P016,0,1.67267,0.26006,2472,16,grassland,1109.646505
P016,0,1.9547,1.29757,2182,24,grassland,1801.223552
P016,0,1.90982,1.41501,2062,12,grassland,384.2538342
P016,0,0.364636,1.77221,2093,19,grassland,577.3348952
P016,0,0.602875,1.91776,1952,10,grassland,1180.294713
P016,0,0.712744,0.0421462,2105,20,grassland,1198.733675
P016,0,0.796046,0.0210196,1756,23,grassland,133.8195569
P016,0,1.98115,1.19326,2050,8,grassland,586.5285362
P016,0,1.04033,0.000813425,2061,14,grassland,376.0652619
P016,0,1.10468,0.00549453,2123,17,grassland,1462.071199
P016,0,0.592542,1.91322,2011,4,grassland,197.2876041
P016,0,1.90172,0.567671,2261,18,grassland,754.3597662
P016,0,0.131288,0.504682,2175,12,grassland,721.1166561
P016,0,0.222059,1.62834,2009,11,grassland,994.7494679
P016,0,0.839604,0.0129473,1997,11,grassland,665.5494747
P016,0,1.42289,0.0938168,2057,9,grassland,208.7838797
P016,0,1.74741,0.335636,2225,15,grassland,942.8022303
P016,0,1.17957,0.0162553,2014,24,grassland,78.53810315
P016,0,0.253003,1.66483,2091,12,grassland,201.3274009
P028,0,1.85573,0.482581,2097,4,grassland,642.6886129
P028,0,1.99906,1.04329,2416,8,grassland,247.3327989
P028,0,0.808224,1.98144,2085,5,grassland,338.1389471
P028,0,1.09054,0.00410682,2028,9,grassland,1818.441057
P028,0,1.72595,0.312255,2000,20,grassland,1379.817142
P028,0,0.426259,0.180963,2048,10,grassland,679.554581
P028,0,1.98801,0.845623,2059,13,grassland,583.5470765
P028,0,1.99969,1.02502,2050,4,grassland,771.4324403
P028,0,1.95216,1.30559,2137,13,grassland,129.3665918
P028,0,1.99916,0.959051,2307,13,grassland,1472.543081
P028,0,0.468509,0.152936,1906,14,grassland,443.8122032
P028,0,0.903001,1.99528,1799,13,grassland,125.7038482
P028,0,0.0944517,1.42424,1963,5,grassland,89.49943459
P028,0,1.05066,1.99872,2167,10,grassland,1193.148335
P028,0,0.890051,1.99394,1976,3,grassland,1445.335827
P028,0,0.0591125,0.661281,2086,21,grassland,378.9681486
P028,0,1.28363,1.95893,2025,12,grassland,1530.557615
P028,0,1.69466,1.71934,1871,1,grassland,195.1175204
P028,0,0.835601,1.98639,2140,16,grassland,686.9594381
P028,0,1.39994,1.91654,2145,14,grassland,650.2788976
P028,0,1.87416,0.514357,2278,16,grassland,536.8939368
P028,0,1.12403,0.00772214,1954,11,grassland,147.0554002
P028,0,1.69466,1.71934,1871,1,grassland,221.12518
P028,0,0.0978658,0.568544,2228,16,grassland,953.3719119
P028,0,1.49537,0.131315,1979,7,grassland,1.704964482
P028,0,0.162473,1.5464,1930,7,grassland,979.3934238
P028,0,1.86533,0.498789,1984,5,grassland,2192.754088
P028,0,1.73279,0.319549,2008,15,grassland,758.9893863
P028,0,1.9544,0.70148,2227,16,grassland,344.271835
P028,0,1.94651,0.677326,2034,23,grassland,1428.072411
P028,0,0.464665,1.84464,2059,10,grassland,48.79982953
P028,0,0.846293,1.98812,2391,30,grassland,1046.46013
P028,0,1.99947,0.967535,2148,9,grassland,2388.511168
P028,0,0.563726,1.89981,2208,14,grassland,1176.929004
P028,0,1.38964,1.92097,1784,12,grassland,259.7214579
P028,0,0.00530821,0.897101,2119,26,grassland,2375.174623
P028,0,0.123188,0.519167,1869,8,grassland,204.1613552
P028,0,1.0146,0.000106514,2121,8,grassland,1089.473394
P028,0,1.69466,1.71934,1863,1,grassland,82.90777583
P028,0,1.83205,0.4453,2008,9,grassland,966.6246727
P028,0,1.47565,0.120367,2042,3,grassland,1301.248643
P028,0,1.59765,0.198243,2026,3,grassland,598.7100974
P028,0,0.66965,1.94386,2377,14,grassland,295.6658257
P028,0,0.0779815,0.612854,1734,15,grassland,21.043044
P028,0,0.233295,1.642,2043,3,grassland,285.2442781
P028,0,0.0370685,1.26975,1952,9,grassland,459.1828948
P028,0,0.318829,1.73212,2000,1,grassland,180.9545577
P028,0,0.00213015,1.06524,1945,6,grassland,715.4645535
P028,0,0.0533501,1.32226,2110,27,grassland,2205.691774
P028,0,0.389492,1.79201,2008,7,grassland,1286.370234
P028,0,1.46181,1.88698,2134,6,grassland,844.9674314
P028,0,1.16969,0.0145022,2277,16,grassland,897.5745179
P028,0,0.49298,0.138066,2155,16,grassland,372.6579415
P028,0,1.24254,0.0298575,1814,5,grassland,222.8304763
P044,0,0.0455199,1.29827,2043,23,grassland,2071.445009
P044,0,1.18885,0.0179936,1985,13,grassland,63.73590173
P044,0,2,1,2127,19,grassland,2038.634851
P044,0,0.856344,0.0103723,2026,11,grassland,152.443843
P044,0,1.17994,1.98368,2023,7,grassland,701.357121
P044,0,1.68288,1.73053,2214,15,grassland,682.9697239
P044,0,0.0084905,1.13003,2159,9,grassland,862.2402488
P044,0,0.010467,0.855693,2224,4,grassland,188.0116158
P044,0,0.291348,0.294442,2040,2,grassland,875.7818137
P044,0,0.952117,0.00114703,2051,2,grassland,904.4163491
P044,0,1.8854,0.535166,2086,24,grassland,1180.922215
P044,0,0.00900757,1.13392,2024,2,grassland,1544.019764
P044,0,0.108173,1.45238,2076,13,grassland,456.5376687
P044,0,1.98753,1.15743,2204,10,grassland,1200.980875
P044,0,1.17417,1.98472,2342,16,grassland,694.2125143
P044,0,0.654562,1.93844,2171,7,grassland,443.6383521
P044,0,0.0194194,0.803884,2419,19,grassland,901.1830032
P044,0,1.74889,1.66269,2349,7,grassland,284.6654086
P044,0,1.71024,0.296043,2322,9,grassland,408.5038329
P044,0,0.234026,0.357129,2030,6,grassland,1157.821158
P044,0,0.152002,0.470001,2021,4,grassland,1397.982309
P044,0,0.134433,1.50079,2012,17,grassland,61.90551783
P044,0,1.44721,0.105573,2004,9,grassland,123.8262395
P044,0,1.98249,0.813666,2064,8,grassland,633.6749694
P044,0,0.587832,1.91111,2021,9,grassland,775.0409167
P044,0,0.0815874,0.604376,1975,8,grassland,1540.054439
P044,0,1.45864,0.111379,2352,27,grassland,977.8220462
P044,0,0.164326,1.54923,2074,11,grassland,587.2990321
P054,0,1.11517,1.99335,1942,19,grassland,237.7618896
P054,0,1.41576,0.0905255,2385,23,grassland,519.2232734
P054,0,0.581366,0.091845,1965,19,grassland,221.9565306
P054,0,0.139988,0.489726,2072,7,grassland,786.8248567
P054,0,0.16795,0.4453,1986,7,grassland,352.5862448
P054,0,1.2077,1.97819,2047,8,grassland,1013.794232
P054,0,1.17134,0.0147883,2021,4,grassland,1303.614201
P054,0,0.10337,1.44278,1964,15,grassland,501.1933239
P054,0,1.86662,1.49896,1877,5,grassland,341.7560951
P054,0,0.4,1.8,2149,14,grassland,379.6546845
P054,0,1.70711,1.70711,2025,10,grassland,237.9203405
P054,0,1.96296,0.73037,1930,4,grassland,471.6187846
P054,0,0.000699222,1.03739,2182,7,grassland,1199.774771
P054,0,0.968765,0.000487924,2169,19,grassland,2114.699886
P054,0,0.269979,0.316576,2085,9,grassland,555.5578326
P054,0,0.00450456,0.905191,2347,21,grassland,514.7813238
P030,0,1.09293,0.0043273,2195,17,grassland,57.3965768
P030,0,1.82249,1.56878,2060,5,grassland,526.4819005
P030,0,1.99451,1.10468,2245,19,grassland,1546.365252
P030,0,1.39873,1.91707,1950,7,grassland,197.6545768
P030,0,0.0480064,1.30612,2004,11,grassland,751.2401631
P030,0,1.22338,0.0252677,1929,18,grassland,62.13249745
P030,0,0.456259,0.160747,2043,10,grassland,313.0241411
P030,0,1.36612,0.069434,2220,13,grassland,665.1902257
P030,0,0.00793862,0.874246,2097,20,grassland,801.3970844
P030,0,0.0526594,0.679772,2079,17,grassland,269.2322329
P030,0,1.80472,1.59365,1883,14,grassland,680.782782
P030,0,0.179506,0.428344,2071,3,grassland,174.4682519
P030,0,0.94453,1.99846,2039,15,grassland,1307.75231
P030,0,1.93633,0.648877,2478,11,grassland,907.6394504
P030,0,0.759763,0.0292858,1985,1,grassland,372.7056853
P030,0,0.0327204,0.746287,2145,7,grassland,584.0558804
P030,0,0.163298,0.452341,1825,11,grassland,392.4637008
P030,0,1.13598,0.00928843,2181,7,grassland,818.9993973
P030,0,0.610878,1.92119,2146,22,grassland,1284.953671
P030,0,1.59385,0.195426,2293,17,grassland,952.5670147
P030,0,1.27716,1.96082,1991,8,grassland,2226.480212
P035,0,0.276227,1.69004,2050,5,grassland,461.1599108
P035,0,1.38673,0.0778056,2196,15,grassland,456.9646643
P035,0,2,1,2125,22,grassland,1419.721736
P035,0,0.238061,0.352352,2256,16,grassland,1644.504689
P035,0,1.85985,0.489461,2070,22,grassland,1626.735661
P035,0,0.0644578,0.646785,2080,12,grassland,366.2742945
P035,0,0.0156476,1.17621,2168,4,grassland,716.8582834
P035,0,0.612374,1.92182,2010,12,grassland,1781.011485
P035,0,1.94868,1.31623,2204,19,grassland,1164.830209
P035,0,0.0589449,1.33825,2137,7,grassland,611.1472726
P035,0,0.617648,0.0759832,2277,22,grassland,1036.07576
P035,0,1.98392,1.1786,2119,18,grassland,1199.160147
P035,0,0.0964519,0.571513,1927,2,grassland,536.6425779
P035,0,0.00444424,0.905826,2013,4,grassland,1675.258783
P035,0,0.122104,1.47885,2125,7,grassland,775.6671693
P035,0,0.394878,1.79613,1964,13,grassland,905.6519805
P035,0,1.01492,0.000111341,1963,4,grassland,847.0804721
P035,0,1.64319,1.7657,2030,3,grassland,1647.826894
P035,0,1.69466,1.71934,1870,0,grassland,515.0893832
P035,0,1.31932,0.0523518,2234,16,grassland,577.6009301
P035,0,1.91924,0.606305,2044,16,grassland,1265.02561
P035,0,0.71503,1.95854,2258,8,grassland,751.6745358
P035,0,0.832201,1.98582,2164,18,grassland,156.2378611
P035,0,0.16795,0.4453,2019,18,grassland,1364.026837
P035,0,0.1226,0.52024,2049,6,grassland,346.714948
P035,0,1.71824,1.6958,1797,22,grassland,176.977808
P035,0,0.475902,1.85166,1843,19,grassland,594.4656531
P035,0,1.07857,1.99691,2047,9,grassland,462.3581769
P035,0,1.33282,0.0570096,2151,11,grassland,482.8053748
P035,0,0.0505151,1.31381,1958,5,grassland,900.9693424
P035,0,1.81923,0.426538,2033,15,grassland,333.174431
P035,0,0.736226,1.96458,1988,7,grassland,838.5832887
P035,0,1.82531,1.56468,1975,6,grassland,893.1277436
P035,0,1.5241,0.148342,2216,4,grassland,435.9896034
P035,0,1.98266,0.814592,2017,17,grassland,456.7949396
P035,0,0.173362,0.437266,2020,4,grassland,889.6253918
P035,0,1.05631,1.99841,2234,2,grassland,122.5322173
P035,0,0.112783,1.46135,1954,8,grassland,627.412766
P035,0,1.80418,1.59439,2126,19,grassland,1097.641402
P035,0,0.0920407,1.41906,1959,9,grassland,616.545903
P035,0,0.605428,1.91887,2031,4,grassland,1555.613226
P035,0,0.905191,0.00450456,1869,21,grassland,315.6495043
P035,0,1.95448,0.701725,2250,14,grassland,1075.298653
P035,0,1.69466,1.71934,1866,0,grassland,4.122613883
P035,0,0.463125,1.84366,1882,3,grassland,210.7497156
P035,0,1.64642,0.237016,2074,15,grassland,130.278774
P035,0,0.0632484,1.34999,2024,6,grassland,2597.412131
P035,0,0.552786,0.105573,1993,14,grassland,650.3593596
P035,0,0.867836,0.00877213,2284,16,grassland,711.2645126
P035,0,1.99956,1.02975,2089,20,grassland,251.9753036
P058,0,0.0896335,1.4138,2207,28,grassland,1977.564917
P058,0,1.98933,1.14571,2474,15,grassland,1168.56164
P058,0,0.593861,0.0861885,2128,16,grassland,242.7222814
P058,0,0.219131,1.6247,1994,10,grassland,171.8649473
P058,0,1.80961,1.58697,2375,19,grassland,1350.779022
P058,0,0.986843,8.65E-05,2166,14,grassland,1397.54004
P058,0,1.10722,0.00576484,2309,19,grassland,573.1818121
P058,0,1.32269,0.0534964,1893,13,grassland,331.4273672
P058,0,0.973461,0.000352204,2099,7,grassland,1051.699678
P058,0,0.947441,0.00138217,2036,5,grassland,507.9890173
P058,0,0.0655123,0.644005,2026,3,grassland,2245.594736
